n_params,rows,cols,sqnr_db,nmse,max_abs_err,rms_weight,kurtosis,block_kurtosis,block_crest,code_entropy,code_entropy_ratio,scale_entropy,scale_span,zero_rate,top_level_rate,sat_rate,sat_block_rate,n_blocks,bits_per_value,bytes_bf16,bytes_mx,model,tensor,fmt,role,layer,dtype
2621440,1024,2560,18.665813915721383,0.013596233310098437,0.0439453125,0.022514780441688108,3.6934757030366474,2.8913347244262697,2.39166259765625,3.857609540741974,0.9644023851854935,1.0118525556960936,4,0.08481407165527344,0.060974502563476564,0.024947738647460936,0.4631591796875,81920,4.25,5242880,1392640,Qwen3-4B,model.layers.1.self_attn.k_proj.weight,mxfp4,k_proj,1,bfloat16
2621440,1024,2560,30.31989903895933,0.0009289879828414198,0.01513671875,0.022514780441688108,3.6934757030366474,2.8913347244262697,2.39166259765625,6.522612706079566,0.8153265882599458,1.0118525556960936,4,6.866455078125e-06,0.011458969116210938,0.007899856567382813,0.19986572265625,81920,8.25,5242880,2703360,Qwen3-4B,model.layers.1.self_attn.k_proj.weight,mxfp8,k_proj,1,bfloat16
10485760,2560,4096,18.70535285394861,0.01347301255871266,0.0615234375,0.02198153634238711,4.17954599210644,2.867205047607422,2.382083511352539,3.8544720395234493,0.9636180098808623,0.8494009419070265,5,0.08346529006958008,0.05811090469360351,0.023202896118164062,0.4427825927734375,327680,4.25,20971520,5570560,Qwen3-4B,model.layers.1.self_attn.o_proj.weight,mxfp4,o_proj,1,bfloat16
10485760,2560,4096,30.408693158323302,0.0009101871171232903,0.0302734375,0.02198153634238711,4.17954599210644,2.867205047607422,2.382083511352539,6.509980995402508,0.8137476244253135,0.8494009419070265,5,4.100799560546875e-06,0.010579395294189452,0.007251071929931641,0.18402099609375,327680,8.25,20971520,10813440,Qwen3-4B,model.layers.1.self_attn.o_proj.weight,mxfp8,o_proj,1,bfloat16
10485760,4096,2560,18.67814567309715,0.013557681672863982,0.0595703125,0.02160821681115049,3.942623540623185,2.913364791870117,2.3971994400024412,3.852509295183336,0.963127323795834,0.8977040320188021,5,0.08587770462036133,0.057928848266601565,0.023438549041748045,0.4399749755859375,327680,4.25,20971520,5570560,Qwen3-4B,model.layers.1.self_attn.q_proj.weight,mxfp4,q_proj,1,bfloat16
10485760,4096,2560,30.38966910224195,0.0009141828922621234,0.0283203125,0.02160821681115049,3.942623540623185,2.913364791870117,2.3971994400024412,6.523743862486489,0.8154679828108111,0.8977040320188021,5,3.910064697265625e-06,0.010737991333007813,0.007365894317626953,0.1855987548828125,327680,8.25,20971520,10813440,Qwen3-4B,model.layers.1.self_attn.q_proj.weight,mxfp8,q_proj,1,bfloat16
2621440,1024,2560,18.630346014035805,0.013707725486968338,0.03076171875,0.02332331439207008,3.3844854415375645,2.9342979431152343,2.404837226867676,3.8572621479681417,0.9643155369920354,0.9560986610608028,4,0.08747749328613282,0.062109375,0.025948333740234374,0.46697998046875,81920,4.25,5242880,1392640,Qwen3-4B,model.layers.1.self_attn.v_proj.weight,mxfp4,v_proj,1,bfloat16
2621440,1024,2560,30.279053724647614,0.0009377663126485375,0.01513671875,0.02332331439207008,3.3844854415375645,2.9342979431152343,2.404837226867676,6.538458456551391,0.8173073070689238,0.9560986610608028,4,4.57763671875e-06,0.012233352661132813,0.008478927612304687,0.21434326171875,81920,8.25,5242880,2703360,Qwen3-4B,model.layers.1.self_attn.v_proj.weight,mxfp8,v_proj,1,bfloat16
24903680,2560,9728,18.584171075607326,0.013854245923806139,0.123046875,0.022324239940995978,3.748600895294005,3.004701634457237,2.4295225444592927,3.860576798515088,0.965144199628772,0.9261369828465745,7,0.0859987359297903,0.06388903166118422,0.02658426385176809,0.5129741467927632,778240,4.25,49807360,13230080,Qwen3-4B,model.layers.10.mlp.down_proj.weight,mxfp4,down_proj,10,bfloat16
24903680,2560,9728,30.22791835951239,0.000948873163873537,0.060546875,0.022324239940995978,3.748600895294005,3.004701634457237,2.4295225444592927,6.534118443634949,0.8167648054543686,0.9261369828465745,7,5.38073087993421e-06,0.012336530183490953,0.008477943821957237,0.2254163240131579,778240,8.25,49807360,25681920,Qwen3-4B,model.layers.10.mlp.down_proj.weight,mxfp8,down_proj,10,bfloat16
24903680,9728,2560,18.68361116248399,0.013540630395029127,0.1171875,0.026915401768977384,3.611682207499617,2.857453757838199,2.3778188203510484,3.8577399551286744,0.9644349887821686,1.1026647532022116,6,0.08532947741056743,0.06250550119500412,0.02698111283151727,0.43112021998355265,778240,4.25,49807360,13230080,Qwen3-4B,model.layers.10.mlp.gate_proj.weight,mxfp4,gate_proj,10,bfloat16
24903680,9728,2560,30.393488633094165,0.0009133792406165466,0.0546875,0.026915401768977384,3.611682207499617,2.857453757838199,2.3778188203510484,6.527924681479167,0.8159905851848959,1.1026647532022116,6,4.698100842927632e-06,0.013007876747532895,0.009082713880037006,0.21460603412828946,778240,8.25,49807360,25681920,Qwen3-4B,model.layers.10.mlp.gate_proj.weight,mxfp8,gate_proj,10,bfloat16
24903680,9728,2560,18.652908082413152,0.013636697029470714,0.13671875,0.02239969642683468,3.4350421221804823,2.883149558619449,2.388259566457648,3.8623324956773186,0.9655831239193297,0.8238155423487593,6,0.0831273129111842,0.06334152221679687,0.025822087338096218,0.4962942023026316,778240,4.25,49807360,13230080,Qwen3-4B,model.layers.10.mlp.up_proj.weight,mxfp4,up_proj,10,bfloat16
