model,tensor,role,layer,fmt,alpha,n_params,bits_per_value,bits_codes,bits_scales,bytes,changed_frac,has_calib,werr,werr_mxonly,mse,mse_mxonly
Qwen3-1.7B,model.layers.15.mlp.gate_proj.weight,gate_proj,15,mxfp8,0.0,12582912,6.684542973836263,6.6405684153238935,0.04397455851236979,10513877,0.0,True,4.955181121826172,4.955181121826172,9.539008942738292e-07,9.539008942738292e-07
Qwen3-1.7B,model.layers.15.mlp.gate_proj.weight,gate_proj,15,mxfp8,1.0,12582912,6.535376230875651,6.491401672363281,0.04397455851236979,10279258,0.10962645212809245,True,5.087451457977295,4.955181121826172,9.980057029679301e-07,9.539008942738292e-07
Qwen3-1.7B,model.layers.15.mlp.gate_proj.weight,gate_proj,15,mxfp8,5.0,12582912,6.392454783121745,6.348480224609375,0.04397455851236979,10054462,0.2744757334391276,True,6.191125392913818,4.955181121826172,1.3705015362575068e-06,9.539008942738292e-07
Qwen3-1.7B,model.layers.15.mlp.up_proj.weight,up_proj,15,mxfp4,0.0,12582912,3.8845558166503906,3.844322840372721,0.04023297627766927,6109878,0.0,True,68.54700469970703,68.54700469970703,1.5313167750719003e-05,1.5313167750719003e-05
Qwen3-1.7B,model.layers.15.mlp.up_proj.weight,up_proj,15,mxfp4,1.0,12582912,3.881106694539388,3.8408737182617188,0.04023297627766927,6104453,0.00924229621887207,True,68.90230560302734,68.54700469970703,1.5503615941270255e-05,1.5313167750719003e-05
Qwen3-1.7B,model.layers.15.mlp.up_proj.weight,up_proj,15,mxfp4,5.0,12582912,3.70548947652181,3.6652565002441406,0.04023297627766927,5828231,0.21641222635904947,True,117.24431610107422,68.54700469970703,3.245196785428561e-05,1.5313167750719003e-05
Qwen3-1.7B,model.layers.15.mlp.up_proj.weight,up_proj,15,mxfp8,0.0,12582912,6.677300771077474,6.637067794799805,0.04023297627766927,10502486,0.0,True,4.078813552856445,4.078813552856445,1.0009893003370962e-06,1.0009893003370962e-06
Qwen3-1.7B,model.layers.15.mlp.up_proj.weight,up_proj,15,mxfp8,1.0,12582912,6.529028574625651,6.4887955983479815,0.04023297627766927,10269274,0.10405596097310384,True,4.2067975997924805,4.078813552856445,1.0434024488858995e-06,1.0009893003370962e-06
Qwen3-1.7B,model.layers.15.mlp.up_proj.weight,up_proj,15,mxfp8,5.0,12582912,6.388568878173828,6.348335901896159,0.04023297627766927,10048350,0.24582346280415854,True,5.208835124969482,4.078813552856445,1.376807290398574e-06,1.0009893003370962e-06
Qwen3-1.7B,model.layers.15.self_attn.k_proj.weight,k_proj,15,mxfp4,0.0,2097152,3.89825439453125,3.8579940795898438,0.04026031494140625,1021904,0.0,True,141.00091552734375,141.00091552734375,1.1476562576717697e-05,1.1476562576717697e-05
Qwen3-1.7B,model.layers.15.self_attn.k_proj.weight,k_proj,15,mxfp4,1.0,2097152,3.8980712890625,3.8578109741210938,0.04026031494140625,1021856,0.0006155967712402344,True,141.00311279296875,141.00091552734375,1.148568480857648e-05,1.1476562576717697e-05
Qwen3-1.7B,model.layers.15.self_attn.k_proj.weight,k_proj,15,mxfp4,5.0,2097152,3.8946685791015625,3.8544082641601562,0.04026031494140625,1020964,0.011974334716796875,True,141.24099731445312,141.00091552734375,1.1872924915223848e-05,1.1476562576717697e-05
Qwen3-1.7B,model.layers.15.self_attn.k_proj.weight,k_proj,15,mxfp8,0.0,2097152,6.663848876953125,6.623588562011719,0.04026031494140625,1746888,0.0,True,10.14604663848877,10.14604663848877,7.648653763681068e-07,7.648653763681068e-07
Qwen3-1.7B,model.layers.15.self_attn.k_proj.weight,k_proj,15,mxfp8,1.0,2097152,6.586315155029297,6.546054840087891,0.04026031494140625,1726563,0.05203580856323242,True,10.155892372131348,10.14604663848877,7.690067604926298e-07,7.648653763681068e-07
Qwen3-1.7B,model.layers.15.self_attn.k_proj.weight,k_proj,15,mxfp8,5.0,2097152,6.524517059326172,6.484256744384766,0.04026031494140625,1710363,0.10669183731079102,True,10.240178108215332,10.14604663848877,8.030266371861217e-07,7.648653763681068e-07
Qwen3-1.7B,model.layers.15.self_attn.o_proj.weight,o_proj,15,mxfp4,0.0,4194304,3.899099349975586,3.8567676544189453,0.042331695556640625,2044251,0.0,True,41.25182342529297,41.25182342529297,1.1795256796176545e-05,1.1795256796176545e-05
Qwen3-1.7B,model.layers.15.self_attn.o_proj.weight,o_proj,15,mxfp4,1.0,4194304,3.895235061645508,3.852903366088867,0.042331695556640625,2042225,0.012873649597167969,True,41.36448287963867,41.25182342529297,1.198512745759217e-05,1.1795256796176545e-05
Qwen3-1.7B,model.layers.15.self_attn.o_proj.weight,o_proj,15,mxfp4,5.0,4194304,3.8294944763183594,3.7871627807617188,0.042331695556640625,2007758,0.11951255798339844,True,46.12599182128906,41.25182342529297,1.81805753527442e-05,1.1795256796176545e-05
Qwen3-1.7B,model.layers.15.self_attn.o_proj.weight,o_proj,15,mxfp8,0.0,4194304,6.657609939575195,6.615278244018555,0.042331695556640625,3490505,0.0,True,2.6118550300598145,2.6118550300598145,7.774714276820305e-07,7.774714276820305e-07
Qwen3-1.7B,model.layers.15.self_attn.o_proj.weight,o_proj,15,mxfp8,1.0,4194304,6.544384002685547,6.502052307128906,0.042331695556640625,3431142,0.09112024307250977,True,2.6427979469299316,2.6118550300598145,8.061566063588543e-07,7.774714276820305e-07
Qwen3-1.7B,model.layers.15.self_attn.o_proj.weight,o_proj,15,mxfp8,5.0,4194304,6.432270050048828,6.3899383544921875,0.042331695556640625,3372362,0.19876885414123535,True,2.870687961578369,2.6118550300598145,1.0153758012165781e-06,7.774714276820305e-07
Qwen3-1.7B,model.layers.15.self_attn.q_proj.weight,q_proj,15,mxfp4,0.0,4194304,3.886798858642578,3.8490676879882812,0.037731170654296875,2037802,0.0,True,329.8648681640625,329.8648681640625,1.616366716916673e-05,1.616366716916673e-05
Qwen3-1.7B,model.layers.15.self_attn.q_proj.weight,q_proj,15,mxfp4,1.0,4194304,3.8862075805664062,3.8484764099121094,0.037731170654296875,2037492,0.002136707305908203,True,329.88970947265625,329.8648681640625,1.6181589671759866e-05,1.616366716916673e-05
Qwen3-1.7B,model.layers.15.self_attn.q_proj.weight,q_proj,15,mxfp4,5.0,4194304,3.8795318603515625,3.8418006896972656,0.037731170654296875,2033992,0.022125720977783203,True,331.25323486328125,329.8648681640625,1.6830361346364953e-05,1.616366716916673e-05
Qwen3-1.7B,model.layers.15.self_attn.q_proj.weight,q_proj,15,mxfp8,0.0,4194304,6.665256500244141,6.627525329589844,0.037731170654296875,3494514,0.0,True,20.393787384033203,20.393787384033203,1.0587093584035756e-06,1.0587093584035756e-06
Qwen3-1.7B,model.layers.15.self_attn.q_proj.weight,q_proj,15,mxfp8,1.0,4194304,6.58305549621582,6.545324325561523,0.037731170654296875,3451417,0.05918145179748535,True,20.425247192382812,20.393787384033203,1.064591970134643e-06,1.0587093584035756e-06
Qwen3-1.7B,model.layers.15.self_attn.q_proj.weight,q_proj,15,mxfp8,5.0,4194304,6.520637512207031,6.482906341552734,0.037731170654296875,3418692,0.11788821220397949,True,20.661752700805664,20.393787384033203,1.1088749261034536e-06,1.0587093584035756e-06
Qwen3-1.7B,model.layers.15.self_attn.v_proj.weight,v_proj,15,mxfp4,0.0,2097152,3.8679771423339844,3.8285560607910156,0.03942108154296875,1013967,0.0,True,92.7483139038086,92.7483139038086,1.42266526381718e-05,1.42266526381718e-05
Qwen3-1.7B,model.layers.15.self_attn.v_proj.weight,v_proj,15,mxfp4,1.0,2097152,3.86785888671875,3.8284378051757812,0.03942108154296875,1013936,0.0004181861877441406,True,92.75054168701172,92.7483139038086,1.423298363079084e-05,1.42266526381718e-05
Qwen3-1.7B,model.layers.15.self_attn.v_proj.weight,v_proj,15,mxfp4,5.0,2097152,3.8647308349609375,3.8253097534179688,0.03942108154296875,1013116,0.010549545288085938,True,93.07142639160156,92.7483139038086,1.4778182048758026e-05,1.42266526381718e-05
Qwen3-1.7B,model.layers.15.self_attn.v_proj.weight,v_proj,15,mxfp8,0.0,2097152,6.716453552246094,6.677032470703125,0.03942108154296875,1760678,0.0,True,4.226468563079834,4.226468563079834,9.143682291323785e-07,9.143682291323785e-07
Qwen3-1.7B,model.layers.15.self_attn.v_proj.weight,v_proj,15,mxfp8,1.0,2097152,6.645900726318359,6.606479644775391,0.03942108154296875,1742183,0.049877166748046875,True,4.238265037536621,4.226468563079834,9.189337788484409e-07,9.143682291323785e-07
Qwen3-1.7B,model.layers.15.self_attn.v_proj.weight,v_proj,15,mxfp8,5.0,2097152,6.582744598388672,6.543323516845703,0.03942108154296875,1725627,0.10504674911499023,True,4.338682174682617,4.226468563079834,9.557543307892047e-07,9.143682291323785e-07
Qwen3-1.7B,model.layers.16.mlp.down_proj.weight,down_proj,16,mxfp4,0.0,12582912,3.8641649881998696,3.82276980082194,0.04139518737792969,6077806,0.0,True,182.64984130859375,182.64984130859375,1.4972506505728234e-05,1.4972506505728234e-05
Qwen3-1.7B,model.layers.16.mlp.down_proj.weight,down_proj,16,mxfp4,1.0,12582912,3.8544514973958335,3.813056310017904,0.04139518737792969,6062528,0.024980465571085613,True,183.78018188476562,182.64984130859375,1.6476404198328964e-05,1.4972506505728234e-05
Qwen3-1.7B,model.layers.16.mlp.down_proj.weight,down_proj,16,mxfp4,5.0,12582912,3.754062016805013,3.7126668294270835,0.04139518737792969,5904629,0.20308279991149902,True,217.44827270507812,182.64984130859375,3.7071866245241836e-05,1.4972506505728234e-05
Qwen3-1.7B,model.layers.16.mlp.down_proj.weight,down_proj,16,mxfp8,0.0,12582912,6.7024275461832685,6.661032358805339,0.04139518737792969,10542007,0.0,True,11.911370277404785,11.911370277404785,9.530562579129764e-07,9.530562579129764e-07
Qwen3-1.7B,model.layers.16.mlp.down_proj.weight,down_proj,16,mxfp8,1.0,12582912,6.582024892171224,6.540629704793294,0.04139518737792969,10352630,0.09848260879516602,True,12.03014850616455,11.911370277404785,1.0119341595782316e-06,9.530562579129764e-07
Qwen3-1.7B,model.layers.16.mlp.down_proj.weight,down_proj,16,mxfp8,5.0,12582912,6.4632829030354815,6.421887715657552,0.04139518737792969,10165865,0.2378049691518148,True,13.000950813293457,11.911370277404785,1.5437358342751395e-06,9.530562579129764e-07
Qwen3-1.7B,model.layers.16.mlp.gate_proj.weight,gate_proj,16,mxfp4,0.0,12582912,3.887284596761068,3.8431758880615234,0.04410870869954427,6114170,0.0,True,92.42974090576172,92.42974090576172,1.430061547580408e-05,1.430061547580408e-05
Qwen3-1.7B,model.layers.16.mlp.gate_proj.weight,gate_proj,16,mxfp4,1.0,12582912,3.8824342091878257,3.8383255004882812,0.04410870869954427,6106541,0.012240012486775717,True,92.91907501220703,92.42974090576172,1.4483576705970336e-05,1.430061547580408e-05
Qwen3-1.7B,model.layers.16.mlp.gate_proj.weight,gate_proj,16,mxfp4,5.0,12582912,3.708749771118164,3.6646410624186196,0.04410870869954427,5833359,0.2590445677439372,True,145.16885375976562,92.42974090576172,3.1911975383991376e-05,1.430061547580408e-05
Qwen3-1.7B,model.layers.16.mlp.gate_proj.weight,gate_proj,16,mxfp8,0.0,12582912,6.702966690063477,6.658857981363933,0.04410870869954427,10542855,0.0,True,5.989008903503418,5.989008903503418,9.371003670821665e-07,9.371003670821665e-07
Qwen3-1.7B,model.layers.16.mlp.gate_proj.weight,gate_proj,16,mxfp8,1.0,12582912,6.557846705118815,6.5137379964192705,0.04410870869954427,10314601,0.1067039171854655,True,6.115588188171387,5.989008903503418,9.741014537212322e-07,9.371003670821665e-07
Qwen3-1.7B,model.layers.16.mlp.gate_proj.weight,gate_proj,16,mxfp8,5.0,12582912,6.425412495930989,6.381303787231445,0.04410870869954427,10106300,0.2585684458414714,True,7.143283843994141,5.989008903503418,1.2867689065387822e-06,9.371003670821665e-07
Qwen3-1.7B,model.layers.16.mlp.up_proj.weight,up_proj,16,mxfp4,0.0,12582912,3.876300811767578,3.836582819620768,0.0397179921468099,6096894,0.0,True,86.47470092773438,86.47470092773438,1.630967562959995e-05,1.630967562959995e-05
Qwen3-1.7B,model.layers.16.mlp.up_proj.weight,up_proj,16,mxfp4,1.0,12582912,3.871699015299479,3.8319810231526694,0.0397179921468099,6089656,0.0114595095316569,True,86.9736328125,86.47470092773438,1.648674333409872e-05,1.630967562959995e-05
Qwen3-1.7B,model.layers.16.mlp.up_proj.weight,up_proj,16,mxfp4,5.0,12582912,3.6919352213541665,3.652217229207357,0.0397179921468099,5806912,0.25581900278727215,True,141.712646484375,86.47470092773438,3.4345503081567585e-05,1.630967562959995e-05
Qwen3-1.7B,model.layers.16.mlp.up_proj.weight,up_proj,16,mxfp8,0.0,12582912,6.696183522542317,6.656465530395508,0.0397179921468099,10532186,0.0,True,5.082687854766846,5.082687854766846,1.0577313105386565e-06,1.0577313105386565e-06
Qwen3-1.7B,model.layers.16.mlp.up_proj.weight,up_proj,16,mxfp8,1.0,12582912,6.558591206868489,6.51887321472168,0.0397179921468099,10315772,0.10085312525431316,True,5.208580017089844,5.082687854766846,1.093042214961315e-06,1.0577313105386565e-06
Qwen3-1.7B,model.layers.16.mlp.up_proj.weight,up_proj,16,mxfp8,5.0,12582912,6.4281266530354815,6.388408660888672,0.0397179921468099,10110569,0.22799118359883627,True,6.153886795043945,5.082687854766846,1.3669960026163608e-06,1.0577313105386565e-06
Qwen3-1.7B,model.layers.16.self_attn.k_proj.weight,k_proj,16,mxfp4,0.0,2097152,3.8927459716796875,3.8530616760253906,0.039684295654296875,1020460,0.0,True,194.9146728515625,194.9146728515625,1.2704123037110548e-05,1.2704123037110548e-05
Qwen3-1.7B,model.layers.16.self_attn.k_proj.weight,k_proj,16,mxfp4,1.0,2097152,3.892414093017578,3.8527297973632812,0.039684295654296875,1020373,0.0014395713806152344,True,194.92071533203125,194.9146728515625,1.2712940588244237e-05,1.2704123037110548e-05
Qwen3-1.7B,model.layers.16.self_attn.k_proj.weight,k_proj,16,mxfp4,5.0,2097152,3.8870811462402344,3.8473968505859375,0.039684295654296875,1018975,0.02012348175048828,True,195.31883239746094,194.9146728515625,1.2964080269739497e-05,1.2704123037110548e-05
Qwen3-1.7B,model.layers.16.self_attn.k_proj.weight,k_proj,16,mxfp8,0.0,2097152,6.674304962158203,6.634620666503906,0.039684295654296875,1749629,0.0,True,14.282657623291016,14.282657623291016,8.385277396882884e-07,8.385277396882884e-07
Qwen3-1.7B,model.layers.16.self_attn.k_proj.weight,k_proj,16,mxfp8,1.0,2097152,6.594627380371094,6.554943084716797,0.039684295654296875,1728742,0.060622215270996094,True,14.294708251953125,14.282657623291016,8.426110866821546e-07,8.385277396882884e-07
Qwen3-1.7B,model.layers.16.self_attn.k_proj.weight,k_proj,16,mxfp8,5.0,2097152,6.522319793701172,6.482635498046875,0.039684295654296875,1709787,0.12571287155151367,True,14.395071029663086,14.282657623291016,8.746997650632693e-07,8.385277396882884e-07
Qwen3-1.7B,model.layers.16.self_attn.o_proj.weight,o_proj,16,mxfp4,0.0,4194304,3.9013500213623047,3.8585376739501953,0.042812347412109375,2045431,0.0,True,70.8876724243164,70.8876724243164,1.1809609532065224e-05,1.1809609532065224e-05
Qwen3-1.7B,model.layers.16.self_attn.o_proj.weight,o_proj,16,mxfp4,1.0,4194304,3.8991622924804688,3.8563499450683594,0.042812347412109375,2044284,0.008388042449951172,True,70.96142578125,70.8876724243164,1.188698206533445e-05,1.1809609532065224e-05
Qwen3-1.7B,model.layers.16.self_attn.o_proj.weight,o_proj,16,mxfp4,5.0,4194304,3.8527145385742188,3.8099021911621094,0.042812347412109375,2019932,0.0896296501159668,True,74.47037506103516,70.8876724243164,1.5486573829548433e-05,1.1809609532065224e-05
Qwen3-1.7B,model.layers.16.self_attn.o_proj.weight,o_proj,16,mxfp8,0.0,4194304,6.653886795043945,6.611074447631836,0.042812347412109375,3488553,0.0,True,4.454421043395996,4.454421043395996,7.783701789776387e-07,7.783701789776387e-07
Qwen3-1.7B,model.layers.16.self_attn.o_proj.weight,o_proj,16,mxfp8,1.0,4194304,6.554450988769531,6.511638641357422,0.042812347412109375,3436420,0.07785964012145996,True,4.481344223022461,4.454421043395996,7.953103704494424e-07,7.783701789776387e-07
Qwen3-1.7B,model.layers.16.self_attn.o_proj.weight,o_proj,16,mxfp8,5.0,4194304,6.465188980102539,6.42237663269043,0.042812347412109375,3389621,0.1662003993988037,True,4.686963081359863,4.454421043395996,9.219108960678568e-07,7.783701789776387e-07
Qwen3-1.7B,model.layers.16.self_attn.q_proj.weight,q_proj,16,mxfp4,0.0,4194304,3.8870582580566406,3.8484268188476562,0.038631439208984375,2037938,0.0,True,426.5701599121094,426.5701599121094,1.8701113731367514e-05,1.8701113731367514e-05
Qwen3-1.7B,model.layers.16.self_attn.q_proj.weight,q_proj,16,mxfp4,1.0,4194304,3.886737823486328,3.8481063842773438,0.038631439208984375,2037770,0.0014340877532958984,True,426.5914306640625,426.5701599121094,1.871375752671156e-05,1.8701113731367514e-05
Qwen3-1.7B,model.layers.16.self_attn.q_proj.weight,q_proj,16,mxfp4,5.0,4194304,3.8748512268066406,3.8362197875976562,0.038631439208984375,2031538,0.031150102615356445,True,428.8662109375,426.5701599121094,1.928141136886552e-05,1.8701113731367514e-05
Qwen3-1.7B,model.layers.16.self_attn.q_proj.weight,q_proj,16,mxfp8,0.0,4194304,6.683839797973633,6.645208358764648,0.038631439208984375,3504257,0.0,True,24.824966430664062,24.824966430664062,1.2301840115469531e-06,1.2301840115469531e-06
Qwen3-1.7B,model.layers.16.self_attn.q_proj.weight,q_proj,16,mxfp8,1.0,4194304,6.60399055480957,6.565359115600586,0.038631439208984375,3462393,0.057770490646362305,True,24.861297607421875,24.824966430664062,1.2358416370261693e-06,1.2301840115469531e-06
Qwen3-1.7B,model.layers.16.self_attn.q_proj.weight,q_proj,16,mxfp8,5.0,4194304,6.54106330871582,6.502431869506836,0.038631439208984375,3429401,0.12053203582763672,True,25.127355575561523,24.824966430664062,1.276474904443603e-06,1.2301840115469531e-06
Qwen3-1.7B,model.layers.16.self_attn.v_proj.weight,v_proj,16,mxfp4,0.0,2097152,3.872447967529297,3.8352317810058594,0.0372161865234375,1015139,0.0,True,117.56206512451172,117.56206512451172,1.4196743904903997e-05,1.4196743904903997e-05
Qwen3-1.7B,model.layers.16.self_attn.v_proj.weight,v_proj,16,mxfp4,1.0,2097152,3.872417449951172,3.8352012634277344,0.0372161865234375,1015131,0.00010585784912109375,True,117.56266021728516,117.56206512451172,1.4198322787706275e-05,1.4196743904903997e-05
Qwen3-1.7B,model.layers.16.self_attn.v_proj.weight,v_proj,16,mxfp4,5.0,2097152,3.8712692260742188,3.8340530395507812,0.0372161865234375,1014830,0.004044532775878906,True,117.68473815917969,117.56206512451172,1.4383122106664814e-05,1.4196743904903997e-05
Qwen3-1.7B,model.layers.16.self_attn.v_proj.weight,v_proj,16,mxfp8,0.0,2097152,6.700984954833984,6.663768768310547,0.0372161865234375,1756623,0.0,True,5.1083173751831055,5.1083173751831055,9.19924843856279e-07,9.19924843856279e-07
Qwen3-1.7B,model.layers.16.self_attn.v_proj.weight,v_proj,16,mxfp8,1.0,2097152,6.627449035644531,6.590232849121094,0.0372161865234375,1737346,0.051939964294433594,True,5.120515823364258,5.1083173751831055,9.2388370376284e-07,9.19924843856279e-07
Qwen3-1.7B,model.layers.16.self_attn.v_proj.weight,v_proj,16,mxfp8,5.0,2097152,6.572509765625,6.5352935791015625,0.0372161865234375,1722944,0.10144996643066406,True,5.220407009124756,5.1083173751831055,9.541809049551375e-07,9.19924843856279e-07
Qwen3-1.7B,model.layers.17.mlp.down_proj.weight,down_proj,17,mxfp4,0.0,12582912,3.869779586791992,3.832810719807943,0.03696886698404948,6086637,0.0,True,196.8736572265625,196.8736572265625,1.5418121620314196e-05,1.5418121620314196e-05
Qwen3-1.7B,model.layers.17.mlp.down_proj.weight,down_proj,17,mxfp4,1.0,12582912,3.8636080423990884,3.826639175415039,0.03696886698404948,6076930,0.016281684239705402,True,197.62945556640625,196.8736572265625,1.6625222997390665e-05,1.5418121620314196e-05
Qwen3-1.7B,model.layers.17.mlp.down_proj.weight,down_proj,17,mxfp4,5.0,12582912,3.7994117736816406,3.7624429066975913,0.03696886698404948,5975958,0.14194035530090332,True,222.58001708984375,196.8736572265625,3.203877349733375e-05,1.5418121620314196e-05
Qwen3-1.7B,model.layers.17.mlp.down_proj.weight,down_proj,17,mxfp8,0.0,12582912,6.6687361399332685,6.631767272949219,0.03696886698404948,10489015,0.0,True,11.932754516601562,11.932754516601562,9.945707688530092e-07,9.945707688530092e-07
Qwen3-1.7B,model.layers.17.mlp.down_proj.weight,down_proj,17,mxfp8,1.0,12582912,6.564611434936523,6.527642567952474,0.03696886698404948,10325241,0.08576432863871257,True,12.044645309448242,11.932754516601562,1.046053853315243e-06,9.945707688530092e-07
Qwen3-1.7B,model.layers.17.mlp.down_proj.weight,down_proj,17,mxfp8,5.0,12582912,6.458059310913086,6.421090443929036,0.03696886698404948,10157649,0.19910979270935059,True,12.928640365600586,11.932754516601562,1.4669167285319418e-06,9.945707688530092e-07
Qwen3-1.7B,model.layers.17.mlp.gate_proj.weight,gate_proj,17,mxfp4,0.0,12582912,3.89283816019694,3.8481947580973306,0.044643402099609375,6122905,0.0,True,138.04513549804688,138.04513549804688,1.4299854228738695e-05,1.4299854228738695e-05
Qwen3-1.7B,model.layers.17.mlp.gate_proj.weight,gate_proj,17,mxfp4,1.0,12582912,3.8927828470865884,3.848139444986979,0.044643402099609375,6122818,0.0005203088124593099,True,138.05441284179688,138.04513549804688,1.430835709470557e-05,1.4299854228738695e-05
Qwen3-1.7B,model.layers.17.mlp.gate_proj.weight,gate_proj,17,mxfp4,5.0,12582912,3.845548629760742,3.800905227661133,0.044643402099609375,6048525,0.1031949520111084,True,154.69883728027344,138.04513549804688,1.8177044694311917e-05,1.4299854228738695e-05
Qwen3-1.7B,model.layers.17.mlp.gate_proj.weight,gate_proj,17,mxfp8,0.0,12582912,6.691600163777669,6.64695676167806,0.044643402099609375,10524977,0.0,True,8.824492454528809,8.824492454528809,9.336040989182948e-07,9.336040989182948e-07
Qwen3-1.7B,model.layers.17.mlp.gate_proj.weight,gate_proj,17,mxfp8,1.0,12582912,6.569498697916667,6.524855295817058,0.044643402099609375,10332928,0.09508275985717773,True,8.968683242797852,8.824492454528809,9.657430837251013e-07,9.336040989182948e-07
Qwen3-1.7B,model.layers.17.mlp.gate_proj.weight,gate_proj,17,mxfp8,5.0,12582912,6.450906753540039,6.40626335144043,0.044643402099609375,10146399,0.20136809349060059,True,9.867419242858887,8.824492454528809,1.1603343637034413e-06,9.336040989182948e-07
Qwen3-1.7B,model.layers.17.mlp.up_proj.weight,up_proj,17,mxfp4,0.0,12582912,3.8835067749023438,3.845806121826172,0.037700653076171875,6108228,0.0,True,137.11398315429688,137.11398315429688,1.7368833141517825e-05,1.7368833141517825e-05
Qwen3-1.7B,model.layers.17.mlp.up_proj.weight,up_proj,17,mxfp4,1.0,12582912,3.883464813232422,3.84576416015625,0.037700653076171875,6108162,0.0001761913299560547,True,137.11676025390625,137.11398315429688,1.737262573442422e-05,1.7368833141517825e-05
Qwen3-1.7B,model.layers.17.mlp.up_proj.weight,up_proj,17,mxfp4,5.0,12582912,3.8218072255452475,3.7841065724690757,0.037700653076171875,6011183,0.0943914254506429,True,167.60150146484375,137.11398315429688,2.490724182280246e-05,1.7368833141517825e-05
Qwen3-1.7B,model.layers.17.mlp.up_proj.weight,up_proj,17,mxfp8,0.0,12582912,6.669281005859375,6.631580352783203,0.037700653076171875,10489872,0.0,True,8.17289924621582,8.17289924621582,1.13852649974433e-06,1.13852649974433e-06
Qwen3-1.7B,model.layers.17.mlp.up_proj.weight,up_proj,17,mxfp8,1.0,12582912,6.541858037312825,6.504157384236653,0.037700653076171875,10289453,0.0903787612915039,True,8.320837020874023,8.17289924621582,1.1697535455823527e-06,1.13852649974433e-06
Qwen3-1.7B,model.layers.17.mlp.up_proj.weight,up_proj,17,mxfp8,5.0,12582912,6.436133066813151,6.3984324137369795,0.037700653076171875,10123162,0.17656358083089194,True,9.296867370605469,8.17289924621582,1.3718582749788766e-06,1.13852649974433e-06
Qwen3-1.7B,model.layers.17.self_attn.k_proj.weight,k_proj,17,mxfp4,0.0,2097152,3.9001235961914062,3.860485076904297,0.039638519287109375,1022394,0.0,True,618.854736328125,618.854736328125,1.2342793525021989e-05,1.2342793525021989e-05
Qwen3-1.7B,model.layers.17.self_attn.k_proj.weight,k_proj,17,mxfp4,1.0,2097152,3.9002647399902344,3.860626220703125,0.039638519287109375,1022431,6.008148193359375e-05,True,618.854736328125,618.854736328125,1.23435684145079e-05,1.2342793525021989e-05
Qwen3-1.7B,model.layers.17.self_attn.k_proj.weight,k_proj,17,mxfp4,5.0,2097152,3.90020751953125,3.8605690002441406,0.039638519287109375,1022416,0.0005025863647460938,True,618.8667602539062,618.854736328125,1.235046875081025e-05,1.2342793525021989e-05
Qwen3-1.7B,model.layers.17.self_attn.k_proj.weight,k_proj,17,mxfp8,0.0,2097152,6.661495208740234,6.621856689453125,0.039638519287109375,1746271,0.0,True,43.07722091674805,43.07722091674805,8.216342166633694e-07,8.216342166633694e-07
Qwen3-1.7B,model.layers.17.self_attn.k_proj.weight,k_proj,17,mxfp8,1.0,2097152,6.610450744628906,6.570812225341797,0.039638519287109375,1732890,0.03231525421142578,True,43.08449935913086,43.07722091674805,8.224184284699732e-07,8.216342166633694e-07
Qwen3-1.7B,model.layers.17.self_attn.k_proj.weight,k_proj,17,mxfp8,5.0,2097152,6.567356109619141,6.527717590332031,0.039638519287109375,1721593,0.0658259391784668,True,43.14228439331055,43.07722091674805,8.282555086225329e-07,8.216342166633694e-07
Qwen3-1.7B,model.layers.17.self_attn.o_proj.weight,o_proj,17,mxfp4,0.0,4194304,3.9028148651123047,3.859882354736328,0.04293251037597656,2046199,0.0,True,180.52261352539062,180.52261352539062,1.2238108865858521e-05,1.2238108865858521e-05
Qwen3-1.7B,model.layers.17.self_attn.o_proj.weight,o_proj,17,mxfp4,1.0,4194304,3.902585983276367,3.8596534729003906,0.04293251037597656,2046079,0.00015163421630859375,True,180.5242462158203,180.52261352539062,1.223871822730871e-05,1.2238108865858521e-05
Qwen3-1.7B,model.layers.17.self_attn.o_proj.weight,o_proj,17,mxfp4,5.0,4194304,3.8979454040527344,3.855012893676758,0.04293251037597656,2043646,0.01399087905883789,True,181.22299194335938,180.52261352539062,1.2461373444239143e-05,1.2238108865858521e-05
Qwen3-1.7B,model.layers.17.self_attn.o_proj.weight,o_proj,17,mxfp8,0.0,4194304,6.663007736206055,6.620075225830078,0.04293251037597656,3493335,0.0,True,11.510374069213867,11.510374069213867,8.111844636005117e-07,8.111844636005117e-07
Qwen3-1.7B,model.layers.17.self_attn.o_proj.weight,o_proj,17,mxfp8,1.0,4194304,6.5961456298828125,6.553213119506836,0.04293251037597656,3458280,0.047480106353759766,True,11.528665542602539,11.510374069213867,8.142724254867062e-07,8.111844636005117e-07
Qwen3-1.7B,model.layers.17.self_attn.o_proj.weight,o_proj,17,mxfp8,5.0,4194304,6.542806625366211,6.499874114990234,0.04293251037597656,3430315,0.09841203689575195,True,11.674694061279297,11.510374069213867,8.373978062081733e-07,8.111844636005117e-07
Qwen3-1.7B,model.layers.17.self_attn.q_proj.weight,q_proj,17,mxfp4,0.0,4194304,3.8838253021240234,3.844484329223633,0.039340972900390625,2036243,0.0,True,1150.3436279296875,1150.3436279296875,1.7030864910339005e-05,1.7030864910339005e-05
Qwen3-1.7B,model.layers.17.self_attn.q_proj.weight,q_proj,17,mxfp4,1.0,4194304,3.883810043334961,3.8444690704345703,0.039340972900390625,2036235,6.318092346191406e-05,True,1150.3443603515625,1150.3436279296875,1.7031135939760134e-05,1.7030864910339005e-05
