bits_per_value,werr,bytes,n_fp8,n_fp4,params_fp8,theta
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,4.082053206201911e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,4.582345869882054e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,5.143953939483878e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,5.774392174419775e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,6.482096336062066e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,7.276536064890868e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,8.168341591761052e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,9.169445978784393e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.02932447931231e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.1554775350255333e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.2970917925129742e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.4560621623572592e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.6345157936286078e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.8348405368189594e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.0597168951669587e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.312153891907834e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.5955293333801573e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.913635006741761e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,3.270727417075828e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,3.6715847427898725e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,4.1215707714156177e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,4.626706671321315e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,5.193751559698876e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,5.830292944888778e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,6.54484825323274e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,7.346978798963353e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,8.247417722138241e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,9.258213606528599e-11
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.0392891699183728e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.1666634888915852e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.3096486865340752e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.4701580176902426e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.650339223947802e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.8526032721160723e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.079656614865582e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.3345374052017746e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.620656149351126e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.9418413420273776e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,3.302390694713704e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,3.707128642435882e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,4.1614708985121644e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,4.671496921073779e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,5.24403126101496e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,5.886734879872529e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,6.608207659540328e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,7.41810347547924e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,8.327259373193673e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,9.347840576457007e-10
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.0493503267611473e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.1779577318070569e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.3223271414102941e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.4843903322642567e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.66631583782633e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.8705379650078123e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.0997893671225113e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.357137608945747e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.646026213153171e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.9703207373731603e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,3.334360498400048e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,3.743016635679205e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,4.201757290998927e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,4.716720776545259e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,5.294797710365748e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,5.9437232182797126e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,6.672180435969318e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,7.489916696191038e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,8.407873955784529e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,9.4383352076946e-09
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.059508883711558e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.1893613120972307e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.335128333948685e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.4987604271147417e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.6824471182045168e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.8886462801822907e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.1201170206484974e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.379956600877962e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.6716418796213624e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.9990758362205816e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,3.366639795554073e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,3.7792520536232146e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,4.2424336882362074e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,4.762382435388603e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,5.346055619864554e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,6.001263249735888e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,6.73677252043687e-08
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,7.562425126761533e-08
6.65504991440546,2107.4271183619276,366362095,195,1,438304768,8.489268952511044e-08
6.65504991440546,2107.4271183619276,366362095,195,1,438304768,9.529705899902193e-08
6.65504991440546,2107.4271183619276,366362095,195,1,438304768,1.0697657836811518e-07
6.65504991440546,2107.4271183619276,366362095,195,1,438304768,1.2008752882360163e-07
6.65504991440546,2107.4271183619276,366362095,195,1,438304768,1.3480534523487403e-07
6.6420804886590865,2107.524525051005,365648125,194,2,436207616,1.5132696360658267e-07
6.639215941656204,2107.551254128106,365490431,194,2,436207616,1.6987345623787492e-07
6.61490836370559,2107.792600747198,364152293,193,3,433061888,1.9069298984431539e-07
6.600948588053385,2107.9470921251923,363383804,192,4,430964736,2.1406414622449163e-07
6.583186921619234,2108.1624788921326,362406020,191,5,427819008,2.402996499044428e-07
6.5622509002685545,2108.4619843307883,361253487,191,5,427819008,2.697505526387456e-07
6.532156190418061,2108.9403855670244,359596766,191,5,427819008,3.0281093076017574e-07
6.4916099911644345,2109.657860007137,357364688,190,6,426770432,3.3992315823220006e-07
6.471850149972099,2110.045602925122,356276904,190,6,426770432,3.8158382596190566e-07
6.440753809611002,2110.7462963834405,354565043,188,8,422576128,4.2835038657843554e-07
6.428745378766741,2111.0508171617985,353903976,188,8,422576128,4.808486135893327e-07
6.412518419538226,2111.5170262679458,353010678,187,9,420478976,5.397809747241709e-07
6.369052578154064,2112.87973023206,350617873,184,12,413138944,6.059360315074416e-07
6.353559911818731,2113.443062376231,349764998,182,14,411041792,6.801989908343966e-07
6.309836814517067,2115.1788872368634,347358031,180,16,404750336,7.635635497382506e-07
6.297714633033389,2115.710531551391,346690702,179,17,402653184,8.571451918411112e-07
6.257819602603004,2117.7199978120625,344494471,176,20,395313152,9.621961134056092e-07
6.219610686529251,2119.8094491548836,342391061,173,23,387973120,1.0801219787096202e-06
6.1971385955810545,2121.2469903491437,341153967,171,25,383778816,1.2125007289442083e-06
6.192680249895369,2121.5475955680013,340908534,171,25,383778816,1.3611036963126918e-06
6.192680249895369,2121.5475955680013,340908534,171,25,383778816,1.5279193058541326e-06
6.127602113996233,2127.5584644302726,337325967,167,29,372244480,1.7151796821404354e-06
6.098308218093146,2130.4740945622325,335713331,165,31,367001600,1.9253905168655738e-06
6.053195299421038,2135.527980417013,333229854,162,34,360710144,2.1613645969789038e-06
6.044082786923363,2136.6875733435154,332728208,162,34,360710144,2.426259441995544e-06
6.0354066031319755,2137.9187550246716,332250582,162,34,360710144,2.723619554100622e-06
6.01184933980306,2141.6204808056355,330953749,161,35,358612992,3.0574238463871847e-06
5.980124137515113,2147.149094864726,329207269,160,36,355467264,3.4321388838551635e-06
5.959276471819196,2151.270325064659,328059600,159,37,353370112,3.852778649577796e-06
5.938274002075195,2155.9709609150887,326903409,158,38,350224384,4.3249716357541725e-06
5.905227297828311,2164.3917415738106,325084180,156,40,347078656,4.855036157379002e-06
5.858664176577613,2177.2306356579065,322520869,154,42,342884352,5.450064896286235e-06
5.838584482102167,2183.503858655691,321415477,152,44,340787200,6.1180198068322765e-06
5.830539303734189,2186.3323812782764,320972588,152,44,340787200,6.8678386531319e-06
5.818354706537156,2191.391911417246,320301823,151,45,338690048,7.709554603399416e-06
5.759322992960612,2217.58375492692,317052113,144,52,328204288,8.654430481661442e-06
5.740231886364165,2227.3497771322727,316001143,143,53,325058560,9.715109473235286e-06
5.704033134097145,2247.7114758193493,314008393,140,56,319815680,1.090578430053166e-05
5.654299835931687,2279.41459569335,311270563,137,59,312475648,1.2242387132886853e-05
5.6100040072486514,2311.3182184696198,308832067,134,62,305135616,1.374280277156845e-05
5.511184020269485,2391.89798951149,303392003,128,68,289406976,1.5427107962537768e-05
5.35635134379069,2530.10183262825,294868427,118,78,263192576,1.7317840039163573e-05
5.2849608648391,2603.7533004283905,290938364,113,83,251658240,1.9440298489537713e-05
5.250481832595098,2643.1981830596924,289040285,111,85,246415360,2.1822883483601804e-05
5.241995275588263,2654.532406926155,288573098,110,86,245366784,2.449747588984603e-05
5.159289314633324,2775.220210134983,284020115,104,92,232783872,2.7499863866502257e-05
5.048470942179362,2955.1264967918396,277919537,97,99,214958080,3.087022173535881e-05
5.03363287789481,2981.359114766121,277102698,96,100,212860928,3.4653647545907976e-05
4.919705073038737,3214.4103568196297,270830945,88,108,193986560,3.8900766522856856e-05
4.799721272786458,3489.141760110855,264225808,81,115,175112192,4.366840847160745e-05
4.762019311814081,3586.9446161985397,262150306,78,118,169869312,4.902036820592464e-05
4.718108458746047,3713.841120839119,259733003,75,121,163577856,5.502825917291719e-05
4.631442297072637,3996.3387295007706,254962010,70,126,149946368,6.177247169750506e-05
4.5838012150355745,4171.9392837286,252339357,67,129,142606336,6.93432486684416e-05
4.5065754118419825,4482.541976213455,248088058,63,133,130023424,7.784189305942143e-05
4.453455389113653,4718.103761672974,245163788,60,136,122683392,8.738212344285607e-05
4.38738652183896,5051.343063592911,241526681,56,140,112197632,9.809159563416273e-05
4.353728793916249,5244.935178756714,239673815,54,142,106954752,0.00011011361082737267
4.224520710536412,6059.81121301651,232560879,47,149,85983232,0.0001236090330782555
4.118925421578544,6802.154697179794,226747833,41,155,69206016,0.00013875844179240317
4.085337121146066,7081.174312353134,224898789,39,157,63963136,0.0001557645480202586
4.072251928420294,7197.571226835251,224178446,38,158,61865984,0.00017485490689103273
4.033372642880394,7590.753904104233,222038132,36,160,55574528,0.00019628496248000793
4.026848838442848,7669.566999435425,221678995,35,161,54525952,0.00022034146585195902
4.020399402436756,7749.29123544693,221323952,34,162,53477376,0.0002473463120168209
4.014069021315802,7845.709574222565,220975463,33,163,52428800,0.0002776608471390853
3.99508421761649,8139.791212558746,219930345,32,164,49283072,0.0003116907036347938
3.9760118030366445,8499.859234333038,218880404,30,166,46137344,0.00034989122785355527
3.956845982869466,8901.887453079224,217825321,28,168,42991616,0.00039277357297223684
3.9380533490862164,9342.963060379028,216790782,27,169,39845888,0.00044091153862807573
3.93805300394694,9342.97245979309,216790763,27,169,39845888,0.000494949248810886
3.925120544433594,9707.739554405212,216078828,25,171,37748736,0.0005556097707506472
3.9251157306489493,9707.893362998962,216078563,25,171,37748736,0.000623704790127966
3.9059454600016275,10424.903497695923,215023235,23,173,34603008,0.0007001454720693739
3.9059429895310176,10425.004457473755,215023099,23,173,34603008,0.0007859546532561838
3.87382451012021,11888.538599014282,213254969,21,175,29360128,0.0008822805282869035
3.8672424861363,12211.973527908325,212892627,20,176,28311552,0.000990412013427557
3.8541678110758464,12970.056308746338,212172863,18,178,26214400,0.0011117959933290616
3.8475521450950985,13418.2624168396,211808669,17,179,25165824,0.0012480566814862934
3.8280850910005118,14867.57339477539,210737003,15,181,22020096,0.0014010173534971218
3.815148671468099,15955.754905700684,210024850,14,182,19922944,0.001572724743929531
3.808678254627046,16560.675983428955,209668652,13,183,18874368,0.001765476433246257
3.788999811808268,18568.338748931885,208585349,11,185,15728640,0.0019818515912455163
3.788999811808268,18568.338748931885,208585349,11,185,15728640,0.002224745488389371
3.788999811808268,18568.338748931885,208585349,11,185,15728640,0.002497408236808639
3.782453882126581,19528.413902282715,208224994,10,186,14680064,0.0028034882793694484
3.7627675192696706,22747.521728515625,207141255,7,189,11534336,0.0031470812087195286
3.723562494913737,29853.73585510254,204983009,3,193,5242880,0.003532784569551749
3.7171019599551247,31120.424438476562,204627355,2,194,4194304,0.00396575937738225
3.69060788835798,37337.33950805664,203168850,0,196,0,0.0044517991770131726
3.69060788835798,37337.33950805664,203168850,0,196,0,0.004997407564736579
3.69060788835798,37337.33950805664,203168850,0,196,0,0.005609885211588127
3.69060788835798,37337.33950805664,203168850,0,196,0,0.006297427552090032
3.69060788835798,37337.33950805664,203168850,0,196,0,0.007069234445635948
3.69060788835798,37337.33950805664,203168850,0,196,0,0.007935633277873926
3.69060788835798,37337.33950805664,203168850,0,196,0,0.008908217149280745
3.69060788835798,37337.33950805664,203168850,0,196,0,0.01
